id_mutation,date_mutation,numero_disposition,nature_mutation,valeur_fonciere,adresse_numero,adresse_suffixe,adresse_nom_voie,adresse_code_voie,code_postal,code_commune,nom_commune,code_departement,ancien_code_commune,ancien_nom_commune,id_parcelle,ancien_id_parcelle,numero_volume,lot1_numero,lot1_surface_carrez,lot2_numero,lot2_surface_carrez,lot3_numero,lot3_surface_carrez,lot4_numero,lot4_surface_carrez,lot5_numero,lot5_surface_carrez,nombre_lots,code_type_local,type_local,surface_reelle_bati,nombre_pieces_principales,code_nature_culture,nature_culture,code_nature_culture_speciale,nature_culture_speciale,surface_terrain,longitude,latitude
2021-157290,2021-04-19,000001,Vente,205000,18,,RUE DU GROS CHENE,3910,35400,35288,Saint-Malo,35,,,35288000BS0226,,,,,,,,,,,,,0,1,Maison,58,4,S,sols,,,232,-2.003934,48.624477
2021-157292,2021-04-22,000001,Vente,1350000,8,,CHE DES SERRES,8010,35400,35288,Saint-Malo,35,,,352880000G0257,,,,,,,,,,,,,0,,,,,AG,terrains d'agrément,,,1797,-1.982466,48.660678
2021-157292,2021-04-22,000001,Vente,1350000,36,,AV DE LA BORDERIE,0950,35400,35288,Saint-Malo,35,,,352880000G0258,,,,,,,,,,,,,0,1,Maison,261,10,S,sols,,,1334,-1.982511,48.660803
2021-157292,2021-04-22,000001,Vente,1350000,36,,AV DE LA BORDERIE,0950,35400,35288,Saint-Malo,35,,,352880000G0258,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,1334,-1.982511,48.660803
2021-157297,2021-04-21,000001,Vente,350000,11,,RUE DES ECHEVINS,2681,35400,35288,Saint-Malo,35,,,352880000J0923,,,,,,,,,,,,,0,1,Maison,97,4,S,sols,,,327,-1.972161,48.667605
2021-157299,2021-04-20,000001,Vente,204000,5,,RUE EMMANUEL LE GUEN,2792,35400,35288,Saint-Malo,35,,,35288000AW0289,,,203,60.39,,,,,,,,,1,2,Appartement,59,2,,,,,,-2.004445,48.648127
2021-157299,2021-04-20,000001,Vente,204000,7,,RUE EMMANUEL LE GUEN,2792,35400,35288,Saint-Malo,35,,,35288000AW0289,,,92,,,,,,,,,,1,3,Dépendance,,0,,,,,,-2.004445,48.648127
2021-157300,2021-04-19,000001,Vente,20000,7,,PL BOISOUZE,0920,35400,35288,Saint-Malo,35,,,35288000BO0345,,,1,,,,,,,,,,1,3,Dépendance,,0,,,,,,-2.008875,48.635332
2021-157310,2021-04-19,000001,Vente en l'état futur d'achèvement,120312,10,,RUE DES FRERES SAINT MLEUX,3335,35400,35288,Saint-Malo,35,,,35288000AV0072,,,8,,,,,,,,,,1,,,,,,,,,,-2.007882,48.645631
2021-157310,2021-04-19,000001,Vente en l'état futur d'achèvement,120312,10,,RUE DES FRERES SAINT MLEUX,3335,35400,35288,Saint-Malo,35,,,35288000AV0072,,,16,,,,,,,,,,1,,,,,,,,,,-2.007882,48.645631
2021-157311,2021-04-23,000001,Vente,458000,14,,ALL DE LA CROLANTE,2330,35400,35288,Saint-Malo,35,,,352880000K0152,,,,,,,,,,,,,0,1,Maison,26,2,S,sols,,,359,-1.980906,48.675916
2021-157312,2021-04-29,000001,Vente,176400,9,,AV DU GAL FERRIE,3490,35400,35288,Saint-Malo,35,,,35288000AP0381,,,,,,,,,,,,,0,,,,,S,sols,,,2684,-1.98784,48.640678
2021-157312,2021-04-29,000001,Vente,176400,7,,AV DU GAL FERRIE,3490,35400,35288,Saint-Malo,35,,,35288000AP0382,,,,,,,,,,,,,0,,,,,S,sols,,,837,-1.987779,48.640824
2021-157318,2021-04-22,000001,Vente,160000,36,,RUE DU LUCET,5210,35400,35288,Saint-Malo,35,,,352880000B0332,,,21,32.99,7,,,,,,,,2,2,Appartement,30,1,,,,,,-1.985506,48.656547
2021-157319,2021-04-21,000001,Vente,233000,20,,AV ROBERT SURCOUF,7410,35400,35288,Saint-Malo,35,,,35288000AM0193,,,,,,,,,,,,,0,1,Maison,51,2,S,sols,,,159,-1.995251,48.658809
2021-157332,2021-04-09,000001,Vente,116225,13,,RUE DE TRICHET,8400,35400,35288,Saint-Malo,35,,,35288000BM0215,,,8,26.04,,,,,,,,,1,2,Appartement,30,1,,,,,,-2.017663,48.640845
2021-157350,2021-04-23,000001,Vente,171500,9003,,RUE DES CYPRES,2355,35400,35288,Saint-Malo,35,,,352880000M0472,,,276,,,,,,,,,,1,3,Dépendance,,0,,,,,,-1.979399,48.679204
2021-157350,2021-04-23,000001,Vente,171500,9003,,RUE DES CYPRES,2355,35400,35288,Saint-Malo,35,,,352880000M0472,,,116,,,,,,,,,,1,1,Maison,37,3,,,,,,-1.979399,48.679204
2021-157368,2021-05-07,000001,Vente,195000,9,,RUE JEAN MACE,4730,35400,35288,Saint-Malo,35,,,35288000AK0376,,,202,43.03,,,,,,,,,1,2,Appartement,43,2,,,,,,-2.006908,48.650404
2021-157369,2021-04-29,000001,Vente,381000,16,,RUE DE TERRE NEUVE,8130,35400,35288,Saint-Malo,35,,,35288000BN0207,,,,,,,,,,,,,0,1,Maison,67,3,S,sols,,,95,-2.013621,48.635197
2021-157374,2021-04-27,000001,Vente,219900,10,,RUE DE TOULOUSE,8290,35400,35288,Saint-Malo,35,,,35288000AB0163,,,15,,67,40.61,,,,,,,2,2,Appartement,41,2,,,,,,-2.025203,48.646705
2021-157376,2021-04-20,000001,Vente en l'état futur d'achèvement,679000,4,,AV PAUL DEROULEDE,6225,35400,35288,Saint-Malo,35,,,352880000A0122,,,28,,,,,,,,,,1,,,,,,,,,,-1.992679,48.661258
2021-157376,2021-04-20,000001,Vente en l'état futur d'achèvement,679000,4,,AV PAUL DEROULEDE,6225,35400,35288,Saint-Malo,35,,,352880000A0122,,,1,,,,,,,,,,1,,,,,,,,,,-1.992679,48.661258
2021-157377,2021-05-04,000001,Vente,349500,33,,RUE VILLE PEPIN,9020,35400,35288,Saint-Malo,35,,,35288000BN0477,,,103,78.37,,,,,,,,,1,2,Appartement,85,4,,,,,,-2.014054,48.635667
2021-157382,2021-04-23,000001,Vente,200000,5,,RUE CAMILLE PISSARRO,1290,35400,35288,Saint-Malo,35,,,35288000DC0160,,,,,,,,,,,,,0,1,Maison,82,5,S,sols,,,474,-1.957544,48.613937
2021-157384,2021-04-23,000001,Vente,250000,33,,RUE NICOLAS BOUVIER,3001,35400,35288,Saint-Malo,35,,,35288000AW0344,,,26,,,,,,,,,,1,3,Dépendance,,0,,,,,,-2.006347,48.647569
2021-157384,2021-04-23,000001,Vente,250000,39,,RUE NICOLAS BOUVIER,3001,35400,35288,Saint-Malo,35,,,35288000AW0344,,,139,64.14,,,,,,,,,1,2,Appartement,64,3,,,,,,-2.006347,48.647569
2021-157386,2021-04-21,000001,Vente,175470,7,,RUE DES MARAICHERS,5313,35400,35288,Saint-Malo,35,,,35288000BV0737,,,201,,,,,,,,,,1,3,Dépendance,,0,,,,,,-2.003589,48.634504
2021-157386,2021-04-21,000001,Vente,175470,7,,RUE DES MARAICHERS,5313,35400,35288,Saint-Malo,35,,,35288000BV0737,,,68,48.52,9,,,,,,,,2,2,Appartement,47,2,,,,,,-2.003589,48.634504
2021-157389,2021-04-21,000001,Vente,377280,4,,RUE DU CAPRICORNE,1345,35400,35288,Saint-Malo,35,,,35288000DI0063,,,,,,,,,,,,,0,1,Maison,133,6,S,sols,,,311,-1.995277,48.627874
2021-157390,2021-04-30,000001,Vente,220000,60,,RUE DE LA MARNE,5480,35400,35288,Saint-Malo,35,,,35288000BV0955,,,,,,,,,,,,,0,1,Maison,62,3,S,sols,,,232,-2.007844,48.633376
2021-157390,2021-04-30,000001,Vente,220000,58,,RUE DE LA MARNE,5480,35400,35288,Saint-Malo,35,,,35288000BV0958,,,,,,,,,,,,,0,,,,,J,jardins,POTAG,Jardin potager,108,-2.007644,48.633405
2021-157394,2021-04-14,000001,Vente en l'état futur d'achèvement,126600,5,,RUE DES VILLES ALLIS,8780,35400,35288,Saint-Malo,35,,,35288000BV0581,,,41,,,,,,,,,,1,,,,,,,,,,-1.997875,48.636013
2021-157394,2021-04-14,000001,Vente en l'état futur d'achèvement,126600,5,,RUE DES VILLES ALLIS,8780,35400,35288,Saint-Malo,35,,,35288000BV0581,,,9,,,,,,,,,,1,,,,,,,,,,-1.997875,48.636013
2021-157396,2021-04-15,000001,Vente,506000,2,,RUE PER JAKEZ HELIAS,6275,35400,35288,Saint-Malo,35,,,35288000VN0494,,,,,,,,,,,,,0,1,Maison,131,6,S,sols,,,412,-1.971817,48.648376
2021-157404,2021-04-30,000001,Vente,36042,30,,RUE DES ACADIENS,0060,35400,35288,Saint-Malo,35,,,35288000BW1050,,,7,25.3,,,,,,,,,1,2,Appartement,25,2,,,,,,-1.991547,48.633058
2021-157406,2021-04-30,000001,Vente,430000,1,,RUE ALFRED PARENTHOINE,0150,35400,35288,Saint-Malo,35,,,35288000AN0451,,,,,,,,,,,,,0,1,Maison,67,4,S,sols,,,277,-1.996121,48.651717
2021-157408,2021-04-30,000001,Vente,540000,29,,RUE DE LA PLAGE,6650,35400,35288,Saint-Malo,35,,,352880000H1018,,,1,,2,,3,,6,,,,4,2,Appartement,61,3,,,,,,-1.988791,48.664556
2021-157408,2021-04-30,000001,Vente,540000,29,,RUE DE LA PLAGE,6650,35400,35288,Saint-Malo,35,,,352880000H1018,,,16,,,,,,,,,,1,3,Dépendance,,0,,,,,,-1.988791,48.664556
2021-157410,2021-04-29,000001,Vente,80000,29,,RUE DE LA PLAGE,6650,35400,35288,Saint-Malo,35,,,352880000H1018,,,7,,8,,,,,,,,2,2,Appartement,61,3,,,,,,-1.988791,48.664556
2021-157412,2021-04-16,000001,Vente,110000,75,,RUE CLAUDE MONET,1830,35400,35288,Saint-Malo,35,,,35288000DB0079,,,,,,,,,,,,,0,1,Maison,41,2,S,sols,,,178,-1.950823,48.612975
2021-157413,2021-04-19,000001,Vente,85000,6,,RUE TRAVERSIERE,8340,35400,35288,Saint-Malo,35,,,35288000AC0231,,,305,,,,,,,,,,1,2,Appartement,20,1,,,,,,-2.023987,48.649619
2021-157415,2021-05-07,000001,Vente,915000,9,,ALL DES AMANDIERS,0205,35400,35288,Saint-Malo,35,,,35288000VR0104,,,,,,,,,,,,,0,1,Maison,192,5,S,sols,,,500,-1.979628,48.643587
2021-157415,2021-05-07,000001,Vente,915000,9,,ALL DES AMANDIERS,0205,35400,35288,Saint-Malo,35,,,35288000VR0104,,,,,,,,,,,,,0,1,Maison,192,5,AG,terrains d'agrément,,,1607,-1.979628,48.643587
2021-157415,2021-05-07,000001,Vente,915000,9,,ALL DES AMANDIERS,0205,35400,35288,Saint-Malo,35,,,35288000VR0104,,,,,,,,,,,,,0,3,Dépendance,,0,AG,terrains d'agrément,,,1607,-1.979628,48.643587
2021-157415,2021-05-07,000001,Vente,915000,9,,ALL DES AMANDIERS,0205,35400,35288,Saint-Malo,35,,,35288000VR0104,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,500,-1.979628,48.643587
2021-157418,2021-05-04,000001,Vente,220000,5,,RUE EMMANUEL LE GUEN,2792,35400,35288,Saint-Malo,35,,,35288000AW0289,,,192,67.34,,,,,,,,,1,2,Appartement,67,3,,,,,,-2.004445,48.648127
2021-157418,2021-05-04,000001,Vente,220000,7,,RUE EMMANUEL LE GUEN,2792,35400,35288,Saint-Malo,35,,,35288000AW0289,,,91,13.1,,,,,,,,,1,3,Dépendance,,0,,,,,,-2.004445,48.648127
2021-157430,2021-04-30,000001,Vente,326000,13,,IMP MARIE BRACQUEMOND,5433,35400,35288,Saint-Malo,35,,,35288000DC0744,,,,,,,,,,,,,0,1,Maison,104,5,S,sols,,,342,-1.953558,48.614465
2021-157435,2021-05-06,000001,Vente,372000,19,,RUE NICOLAS BOUVIER,3001,35400,35288,Saint-Malo,35,,,35288000AW0345,,,1078,,,,,,,,,,1,3,Dépendance,,0,,,,,,-2.006791,48.647649
2021-157435,2021-05-06,000001,Vente,372000,27,,RUE NICOLAS BOUVIER,3001,35400,35288,Saint-Malo,35,,,35288000AW0345,,,1147,89.07,,,,,,,,,1,2,Appartement,88,3,,,,,,-2.006791,48.647649
2021-157436,2021-05-04,000001,Vente en l'état futur d'achèvement,215000,10,,BD DE LA TOUR D AUVERGNE,8300,35400,35288,Saint-Malo,35,,,35288000AK0581,,,81,,,,,,,,,,1,,,,,,,,,,-2.003316,48.651365
2021-157436,2021-05-04,000001,Vente en l'état futur d'achèvement,215000,10,,BD DE LA TOUR D AUVERGNE,8300,35400,35288,Saint-Malo,35,,,35288000AK0581,,,18,,,,,,,,,,1,,,,,,,,,,-2.003316,48.651365
2021-157437,2021-05-05,000001,Vente,209000,5,,RUE DE L ARTIMON,0407,35400,35288,Saint-Malo,35,,,35288000DA1039,,,113,66.45,,,,,,,,,1,2,Appartement,65,3,,,,,,-1.982165,48.655274
2021-157440,2021-04-30,000001,Vente,153500,35,,RUE DUPERRE,2660,35400,35288,Saint-Malo,35,,,35288000BM0738,,,14,35.59,,,,,,,,,1,2,Appartement,36,2,,,,,,-2.017821,48.635425
2021-157440,2021-04-30,000001,Vente,153500,35,,RUE DUPERRE,2660,35400,35288,Saint-Malo,35,,,35288000BM0738,,,103,,,,,,,,,,1,3,Dépendance,,0,,,,,,-2.017821,48.635425
2021-157447,2021-05-06,000001,Vente,185000,9,,RUE PIERRE JOUAN,6540,35400,35288,Saint-Malo,35,,,35288000AO0186,,,,,,,,,,,,,0,1,Maison,74,3,S,sols,,,162,-1.991951,48.648057
2021-157448,2021-05-03,000001,Vente,217105,20,,RUE DU GRAND PASSAGE,3760,35400,35288,Saint-Malo,35,,,35288000AP0374,,,29,63.37,,,,,,,,,1,2,Appartement,63,3,,,,,,-1.990777,48.640191
2021-157448,2021-05-03,000001,Vente,217105,20,,RUE DU GRAND PASSAGE,3760,35400,35288,Saint-Malo,35,,,35288000AP0374,,,83,,,,,,,,,,1,3,Dépendance,,0,,,,,,-1.990777,48.640191
2021-157448,2021-05-03,000001,Vente,217105,20,,RUE DU GRAND PASSAGE,3760,35400,35288,Saint-Malo,35,,,35288000AP0374,,,75,,,,,,,,,,1,3,Dépendance,,0,,,,,,-1.990777,48.640191
2021-157449,2021-04-22,000001,Vente,37000,8,,RUE DE TRICHET,8400,35400,35288,Saint-Malo,35,,,35288000BM1108,,,140,,,,,,,,,,1,3,Dépendance,,0,,,,,,-2.017739,48.640464
2021-157450,2021-04-28,000001,Vente,450000,48,,RUE FRANCOIS TREHU,3300,35400,35288,Saint-Malo,35,,,35288000AL0224,,,,,,,,,,,,,0,1,Maison,103,3,S,sols,,,669,-2.002681,48.653582
2021-157453,2021-04-22,000001,Vente,765000,23,,RUE DU HINDRE,4371,35400,35288,Saint-Malo,35,,,352880000M0821,,,,,,,,,,,,,0,1,Maison,139,7,S,sols,,,600,-1.977912,48.678302
2021-157453,2021-04-22,000001,Vente,765000,25,,RUE DU HINDRE,4371,35400,35288,Saint-Malo,35,,,352880000M0823,,,,,,,,,,,,,0,,,,,S,sols,,,615,-1.97813,48.678262
2021-157454,2021-05-11,000001,Vente,182400,1,,RUE DU PEROU,6280,35400,35288,Saint-Malo,35,,,35288000AS0403,,,18,,,,,,,,,,1,3,Dépendance,,0,,,,,,-1.994489,48.640161
2021-157454,2021-05-11,000001,Vente,182400,1,,RUE DU PEROU,6280,35400,35288,Saint-Malo,35,,,35288000AS0403,,,24,91.94,8,,,,,,,,2,2,Appartement,67,4,,,,,,-1.994489,48.640161
2021-157455,2021-05-04,000001,Vente,200000,35,,RUE DE RIANCOURT,7350,35400,35288,Saint-Malo,35,,,35288000BV0719,,,,,,,,,,,,,0,1,Maison,134,5,S,sols,,,524,-2.003385,48.633893
2021-157458,2021-05-04,000001,Vente en l'état futur d'achèvement,216810,64,,AV LA FONT AU BONHOMME,3190,35400,35288,Saint-Malo,35,,,35288000AN0901,,,145,,,,,,,,,,1,,,,,,,,,,-1.996531,48.649768
2021-157458,2021-05-04,000001,Vente en l'état futur d'achèvement,216810,64,,AV LA FONT AU BONHOMME,3190,35400,35288,Saint-Malo,35,,,35288000AN0901,,,35,,,,,,,,,,1,,,,,,,,,,-1.996531,48.649768
2021-157476,2021-04-27,000001,Vente,422500,42,,AV VILLERS,9040,35400,35288,Saint-Malo,35,,,35288000AK0049,,,,,,,,,,,,,0,1,Maison,91,4,S,sols,,,176,-1.999666,48.652566
2021-157479,2021-04-23,000001,Vente,270000,67,,RUE VILLE PEPIN,9020,35400,35288,Saint-Malo,35,,,35288000BP0096,,,55,,63,,68,,,,,,3,2,Appartement,90,3,,,,,,-2.013226,48.634078
2021-157479,2021-04-23,000001,Vente,270000,67,,RUE VILLE PEPIN,9020,35400,35288,Saint-Malo,35,,,35288000BP0096,,,68,,,,,,,,,,1,2,Appartement,60,2,,,,,,-2.013226,48.634078
2021-157490,2021-05-11,000001,Vente,160000,64,,AV ARISTIDE BRIAND,0370,35400,35288,Saint-Malo,35,,,35288000AO0108,,,204,,217,,,,,,,,2,2,Appartement,48,2,,,,,,-1.995567,48.648314
2021-157490,2021-05-11,000001,Vente,160000,64,T,AV ARISTIDE BRIAND,0370,35400,35288,Saint-Malo,35,,,35288000AO0108,,,8,,,,,,,,,,1,3,Dépendance,,0,,,,,,-1.995567,48.648314
2021-157491,2021-04-26,000001,Vente,70000,40,,RUE ANGE FONTAN,0310,35400,35288,Saint-Malo,35,,,352880000B0729,,,1,,14,,,,,,,,2,4,Local industriel. commercial ou assimilé,44,0,,,,,,-1.984754,48.656431
2021-157494,2021-04-30,000001,Vente,240384,75,,RUE VILLE PEPIN,9020,35400,35288,Saint-Malo,35,,,35288000BP0741,,,15,,52,81.54,,,,,,,2,2,Appartement,84,4,,,,,,-2.011941,48.633274
2021-157496,2021-05-10,000001,Vente,582165.2,21,,AV DU 78E REGIMENT INFANTERIE,8060,35400,35288,Saint-Malo,35,,,35288000AN0108,,,,,,,,,,,,,0,1,Maison,110,4,S,sols,,,416,-1.994519,48.65313
2021-157496,2021-05-10,000001,Vente,582165.2,23,,AV DU 78E REGIMENT INFANTERIE,8060,35400,35288,Saint-Malo,35,,,35288000AN0874,,,,,,,,,,,,,0,1,Maison,77,3,S,sols,,,343,-1.994319,48.653069
2021-157501,2021-05-07,000001,Vente,520000,13,,RUE HYACINTE BAUDET,4480,35400,35288,Saint-Malo,35,,,35288000AM0335,,,,,,,,,,,,,0,1,Maison,100,4,S,sols,,,252,-1.991006,48.657189
2021-157505,2021-04-23,000001,Vente,181000,37,,RUE DU LEVANT,5070,35400,35288,Saint-Malo,35,,,35288000AS0039,,,2,111.05,,,,,,,,,1,1,Maison,100,3,,,,,,-1.997913,48.638872
2021-157506,2021-05-11,000001,Vente,126500,2,,PAS DES ROSEAUX,7572,35400,35288,Saint-Malo,35,,,35288000DK0534,,,1,60.43,7,,,,,,,,2,2,Appartement,66,3,,,,,,-1.993437,48.629365
2021-157510,2021-04-28,000001,Vente,15000,51,,RUE DE LA MARNE,5480,35400,35288,Saint-Malo,35,,,35288000BV0626,,,23,10.75,,,,,,,,,1,2,Appartement,59,3,,,,,,-2.007173,48.634161
2021-157511,2021-04-26,000001,Vente,650000,15,,RUE DE VERDUN,8650,35400,35288,Saint-Malo,35,,,35288000BP0433,,,1,149.58,102,,201,,,,,,3,1,Maison,166,7,,,,,,-2.009048,48.630129
2021-157514,2021-05-10,000001,Vente en l'état futur d'achèvement,230000,10,,BD DE LA TOUR D AUVERGNE,8300,35400,35288,Saint-Malo,35,,,35288000AK0581,,,97,,,,,,,,,,1,,,,,,,,,,-2.003316,48.651365
2021-157514,2021-05-10,000001,Vente en l'état futur d'achèvement,230000,10,,BD DE LA TOUR D AUVERGNE,8300,35400,35288,Saint-Malo,35,,,35288000AK0581,,,32,,,,,,,,,,1,,,,,,,,,,-2.003316,48.651365
2021-157516,2021-05-11,000001,Vente,105000,61,,BD DES TALARDS,8100,35400,35288,Saint-Malo,35,,,35288000AV0023,,,6,23.71,,,,,,,,,1,2,Appartement,23,1,,,,,,-2.008268,48.643034
2021-157516,2021-05-11,000001,Vente,105000,61,,BD DES TALARDS,8100,35400,35288,Saint-Malo,35,,,35288000AV0023,,,4,,,,,,,,,,1,3,Dépendance,,0,,,,,,-2.008268,48.643034
2021-157523,2021-05-03,000001,Vente,411500,,,CHEM DU BAS CHEMIN,B243,35400,35288,Saint-Malo,35,,,352880000M0956,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,2,-1.974736,48.678968
2021-157523,2021-05-03,000001,Vente,411500,45,,IMP LOUISE FOULON-ROPARS,5194,35400,35288,Saint-Malo,35,,,352880000M0980,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,98,-1.974661,48.678983
2021-157523,2021-05-03,000001,Vente,411500,,,IMP LOUISE FOULON-ROPARS,5194,35400,35288,Saint-Malo,35,,,352880000M0987,,,,,,,,,,,,,0,,,,,S,sols,,,41,-1.974597,48.678946
2021-157523,2021-05-03,000001,Vente,411500,47,,RUE DU CDT L HERMINIER,1930,35400,35288,Saint-Malo,35,,,352880000M0988,,,,,,,,,,,,,0,,,,,S,sols,,,21,-1.974685,48.678937
2021-157551,2021-05-10,000001,Vente,125000,1,,RUE GRAND PORT,3761,35400,35288,Saint-Malo,35,,,35288000BW1389,,,99,38.9,,,,,,,,,1,2,Appartement,40,2,,,,,,-1.990272,48.632456
2021-157551,2021-05-10,000001,Vente,125000,1,,RUE GRAND PORT,3761,35400,35288,Saint-Malo,35,,,35288000BW1389,,,113,,,,,,,,,,1,3,Dépendance,,0,,,,,,-1.990272,48.632456
2021-157554,2021-04-26,000001,Vente,325000,12,,ALL DE RIVASSELOU,7370,35400,35288,Saint-Malo,35,,,352880000B0907,,,301,,,,,,,,,,1,3,Dépendance,,0,,,,,,-1.987288,48.65748
2021-157554,2021-04-26,000001,Vente,325000,12,,ALL DE RIVASSELOU,7370,35400,35288,Saint-Malo,35,,,352880000B0907,,,2,,40,,,,,,,,2,2,Appartement,71,3,,,,,,-1.987288,48.65748
2021-157556,2021-05-06,000001,Vente,230000,6,,BD THEODORE BOTREL,8240,35400,35288,Saint-Malo,35,,,35288000AK0502,,,71,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,76,0,,,,,,-2.006329,48.652559
2021-157556,2021-05-06,000001,Vente,230000,6,,BD THEODORE BOTREL,8240,35400,35288,Saint-Malo,35,,,35288000AK0502,,,85,,,,,,,,,,1,3,Dépendance,,0,,,,,,-2.006329,48.652559
2021-157557,2021-04-28,000001,Vente en l'état futur d'achèvement,187000,4,,IMP LOUISE FOULON-ROPARS,5194,35400,35288,Saint-Malo,35,,,352880000M0976,,,42,,,,,,,,,,1,,,,,,,,,,-1.974667,48.679422
2021-157557,2021-04-28,000001,Vente en l'état futur d'achèvement,187000,4,,IMP LOUISE FOULON-ROPARS,5194,35400,35288,Saint-Malo,35,,,352880000M0976,,,62,,,,,,,,,,1,,,,,,,,,,-1.974667,48.679422
2021-157558,2021-05-17,000001,Vente,262000,7,,RUE DU DOC CHRISTIAN PAUL,2450,35400,35288,Saint-Malo,35,,,352880000Q0461,,,19,,,,,,,,,,1,3,Dépendance,,0,,,,,,-1.970023,48.667392
2021-157558,2021-05-17,000001,Vente,262000,7,,RUE DU DOC CHRISTIAN PAUL,2450,35400,35288,Saint-Malo,35,,,352880000Q0461,,,30,60.69,,,,,,,,,1,2,Appartement,60,3,,,,,,-1.970023,48.667392
2021-157561,2021-04-30,000001,Vente,241398,26,,RUE JOSEPH FERRAGU,4808,35400,35288,Saint-Malo,35,,,35288000VD0368,,,48,,,,,,,,,,1,3,Dépendance,,0,,,,,,-1.96918,48.66398
2021-157561,2021-04-30,000001,Vente,241398,26,,RUE JOSEPH FERRAGU,4808,35400,35288,Saint-Malo,35,,,35288000VD0368,,,8,57.2,,,,,,,,,1,2,Appartement,57,3,,,,,,-1.96918,48.66398
2021-157562,2021-04-27,000001,Vente,165000,9003,,RUE DES CYPRES,2355,35400,35288,Saint-Malo,35,,,352880000M0472,,,235,,,,,,,,,,1,3,Dépendance,,0,,,,,,-1.979399,48.679204
2021-157562,2021-04-27,000001,Vente,165000,9003,,RUE DES CYPRES,2355,35400,35288,Saint-Malo,35,,,352880000M0472,,,27,,,,,,,,,,1,1,Maison,32,2,,,,,,-1.979399,48.679204
2021-157564,2021-04-27,000001,Vente,3125,,,CHATEAU MALO,B203,35400,35288,Saint-Malo,35,,,35288000DC0763,,,,,,,,,,,,,0,,,,,T,terres,,,25,-1.95531,48.617139
2021-157565,2021-04-27,000001,Vente,2150000,38,,BD DU ROSAIS,7570,35400,35288,Saint-Malo,35,,,35288000BR0069,,,,,,,,,,,,,0,1,Maison,191,7,S,sols,,,815,-2.012781,48.62724
2021-157567,2021-04-28,000001,Vente,80000,7,,RUE AMIRAL MAGON,0250,35400,35288,Saint-Malo,35,,,35288000BM1128,,,23,8.38,,,,,,,,,1,2,Appartement,8,1,,,,,,-2.018132,48.637364
2021-157567,2021-04-28,000001,Vente,80000,7,,RUE AMIRAL MAGON,0250,35400,35288,Saint-Malo,35,,,35288000BM1128,,,7,,,,,,,,,,1,3,Dépendance,,0,,,,,,-2.018132,48.637364
2021-157569,2021-05-21,000001,Vente,860000,13,,AV DE LA VARDE,8600,35400,35288,Saint-Malo,35,,,352880000M0020,,,,,,,,,,,,,0,1,Maison,155,5,S,sols,,,480,-1.975258,48.682353
2021-157570,2021-05-07,000001,Vente,295000,68,,BD HEBERT,4260,35400,35288,Saint-Malo,35,,,352880000A0431,,,111,,114,,,,,,,,2,2,Appartement,64,3,,,,,,-1.996592,48.659279
2021-157570,2021-05-07,000001,Vente,295000,68,,BD HEBERT,4260,35400,35288,Saint-Malo,35,,,352880000A0431,,,202,,,,,,,,,,1,3,Dépendance,,0,,,,,,-1.996592,48.659279
